,x,y,z
135,-5.7253065,1.0726434,0.07700824
136,-8.049206,-2.8381584,0.018219883
137,-7.915863,-4.3721485,-0.01857441
138,-7.9756327,-2.541691,-0.034513034
139,-7.7783813,-2.3727984,-0.002748609
140,-7.9756327,-2.541691,-0.034513034
141,-8.087339,-2.4898708,-0.031083224
142,-8.136206,-3.1200504,0.049295884
143,-8.087339,-2.4898708,-0.031083224
144,-4.081292,-0.959919,-0.052964646
145,-4.081292,-0.959919,-0.052964646
146,-4.722672,-3.1162138,-0.041777074
147,-4.9682736,-4.9741707,0.010523238
148,-5.7253065,1.0726434,0.07700824
149,-3.794352,-0.41896734,0.021768998
150,-5.7253065,1.0726434,0.07700824
151,-8.136206,-3.1200504,0.049295884
152,-6.353502,-2.2594242,0.06287352
153,-7.694617,-3.90392,-0.016564576
154,-3.7858498,-0.5226917,0.033462774
155,-7.85841,1.3555056,0.07723693
156,-6.6291475,-7.0474925,0.020849604
157,-4.2906637,-0.9389728,0.023773745
158,-3.5311131,-1.2954894,-0.05619309
159,-5.745609,-5.289352,0.0057105497
160,-7.85841,1.3555056,0.07723693
161,-3.3271737,-0.6286295,-0.01989123
162,-7.85841,1.3555056,0.07723693
163,-3.0952823,-0.4660658,-0.038186155
164,-3.0952823,-0.4660658,-0.038186155
165,-4.515922,1.0801033,0.00085437094
166,-4.44125,1.4316092,0.07209681
167,-6.8385353,-7.352321,0.04212488
168,-4.44125,1.4316092,0.07209681
169,-3.9043064,1.3835521,-0.042967226
170,-0.88650274,3.881794,0.008517418
171,-3.1115139,-0.41880503,0.017218921
172,-3.5852363,-0.43606123,0.030148346
173,-0.42968938,3.7325306,0.06805586
174,-0.092823826,1.1610788,0.0044150823
175,0.4417778,0.6650037,0.06058807
176,0.37997302,-0.004843389,-0.009657691
177,-6.813553,-7.4576545,0.0146803055
178,-0.092823826,1.1610788,0.0044150823
179,-6.9954805,-7.459485,0.022583095
180,-3.9043064,1.3835521,-0.042967226
181,-0.42968938,3.7325306,0.06805586
182,-1.9497108,2.172776,0.046484064
183,0.4417778,0.6650037,0.06058807
184,-3.9043064,1.3835521,-0.042967226
185,-0.86612576,1.7186712,0.030917365
186,-1.3078245,0.6340195,0.055413168
187,-1.4159153,0.17857222,-0.025474181
188,-1.3678534,0.10232829,-0.021598382
189,-3.9043064,1.3835521,-0.042967226
190,-0.092823826,1.1610788,0.0044150823
191,-1.2860488,-0.13762492,-0.04535503
192,-1.500009,-0.09948987,0.0014826057
193,-1.5040168,-0.09884734,-0.039715763
194,0.1814892,-0.2886277,-0.00073109183
195,0.010737773,-0.6283739,-0.06841478
196,-1.5040168,-0.09884734,-0.039715763
197,-1.5040168,-0.09884734,-0.039715763
198,-1.8797354,-0.2601026,0.045159183
199,-1.8797354,-0.2601026,0.045159183
200,-1.883061,-0.357352,0.0175587
