,x,y,z
101,-0.7709655,-1.643898,-0.018354336
102,-4.1267495,4.7932925,-0.06254045
103,-1.1069027,0.13513984,-0.054302335
104,-0.7304394,-2.3190506,-0.014790748
105,-0.98463356,0.66770625,0.066711746
106,-4.1267495,4.7932925,-0.06254045
107,-0.98463356,0.66770625,0.066711746
108,-4.6597214,3.6369972,0.066556
109,-1.2397164,4.4657845,0.03134314
110,-0.29390475,2.6641064,0.03674638
111,-0.587622,2.313284,0.0049122176
112,-1.3006619,1.9962587,0.0062882835
113,-1.5287974,1.3428339,0.020750966
114,-0.79449373,-1.5902522,0.061727326
115,-1.6527704,1.1019969,0.044928532
116,-0.79449373,-1.5902522,0.061727326
117,-0.74019825,-2.2520888,-0.010631732
118,-0.70834386,-2.2520523,-0.04664545
119,-0.79449373,-1.5902522,0.061727326
120,-0.69419116,-2.1653552,-0.004362658
121,-0.79449373,-1.5902522,0.061727326
122,-0.7574528,-1.5611033,0.02391305
123,-0.8087,-1.4667486,-0.050314553
124,-0.5997522,-1.3390204,0.024439259
125,-0.45985985,-1.3599553,-0.056051888
126,-0.45985985,-1.3599553,-0.056051888
127,-0.12180537,-0.8411452,0.0137661295
128,-0.69419116,-2.1653552,-0.004362658
129,-0.37285766,-1.312559,0.034825858
130,-0.3464334,-1.2842425,-0.028053377
131,-1.3006619,1.9962587,0.0062882835
132,-1.5721033,-1.2056712,-0.008802538
133,-1.5721033,-1.2056712,-0.008802538
134,-0.3464334,-1.2842425,-0.028053377
135,-0.43983132,-1.005779,0.024953438
136,-0.5399083,-1.849954,0.011656001
137,-0.16062701,-2.5930028,0.014254178
138,-0.16062701,-2.5930028,0.014254178
139,-0.37285766,-1.312559,0.034825858
140,0.84482336,-5.3639097,0.05470645
141,-1.5679116,-1.1383909,-0.017872965
142,-0.3468073,-1.2415588,-0.0052143116
143,-0.5997522,-1.3390204,0.024439259
144,-1.5679116,-1.1383909,-0.017872965
145,1.39344,-4.9440484,-0.025042111
146,1.40876,-4.907913,-0.00643318
147,-1.7521677,-1.0442463,0.0066059493
148,2.4035764,-5.236648,-0.021688243
149,2.4811609,-5.8135314,0.006796734
150,2.4035764,-5.236648,-0.021688243
151,-1.8716745,-0.977143,-0.0047011767
152,2.4035764,-5.236648,-0.021688243
153,-0.16062701,-2.5930028,0.014254178
154,-2.130326,-0.969727,-0.055716474
155,2.4976473,-5.884029,0.0032311778
156,-0.21384215,-1.1224521,0.02318126
157,-2.130326,-0.969727,-0.055716474
158,-1.8716745,-0.977143,-0.0047011767
159,-0.13442303,-2.5807912,0.026650457
160,0.006897077,-2.5296643,0.06521336
161,2.4035764,-5.236648,-0.021688243
162,-1.8854665,-0.9539849,0.014057286
163,0.093741596,-2.5332901,0.032934718
164,2.0198529,-1.5883116,0.03380981
165,-0.13442303,-2.5807912,0.026650457
166,-1.8854665,-0.9539849,0.014057286
167,2.0198529,-1.5883116,0.03380981
168,0.2830575,-2.4741008,0.021850355
169,1.7869304,-1.5220444,0.021357456
170,0.2830575,-2.4741008,0.021850355
171,-2.2801743,-0.91581863,0.020780828
172,1.0880272,-7.2425904,0.052661587
173,-0.64167637,-1.1300005,0.061554816
174,-0.25397924,-1.0058168,0.042347018
175,0.6865759,-1.0354298,-0.04612124
176,0.6865759,-1.0354298,-0.04612124
177,0.7954211,-0.5689477,0.0025536034
178,1.7869304,-1.5220444,0.021357456
179,0.7954211,-0.5689477,0.0025536034
180,1.7869304,-1.5220444,0.021357456
181,0.6865759,-1.0354298,-0.04612124
182,0.82949346,-0.6266183,-0.028283471
183,2.589832,-1.5485739,-0.015206674
184,0.90256625,-0.76327646,0.059626933
185,0.6865759,-1.0354298,-0.04612124
186,0.8712842,-0.95856917,-0.039681695
187,2.1603673,-0.85678923,-0.027745787
188,2.2148001,-0.8277529,-0.041351143
189,0.89566565,-0.86283296,0.06937299
190,1.224895,-0.50445265,0.006340059
191,1.2644999,-0.4631044,-0.027204791
192,0.8712842,-0.95856917,-0.039681695
193,1.9813765,-0.40007314,-0.047397938
194,2.2148001,-0.8277529,-0.041351143
195,1.0291067,-1.0004289,-0.055788495
196,1.1171848,-1.0427451,-0.0078069614
197,1.5766566,-0.7369053,-0.0016527477
198,1.6889743,-0.8555315,-0.028821025
199,1.6889743,-0.8555315,-0.028821025
200,1.6449417,-1.0243043,-0.023653615
