,x,y,z
86,-1.6546984,-1.6441393,0.017011093
87,-5.126977,-4.531426,-0.015758263
88,-5.019497,-4.6750355,0.056575704
89,-4.9753504,-4.926306,-0.04836781
90,-4.9753504,-4.926306,-0.04836781
91,-5.6559167,-4.9162374,0.012464365
92,-5.6559167,-4.9162374,0.012464365
93,-2.6257255,-3.9443078,-0.01275136
94,-4.9753504,-4.926306,-0.04836781
95,-3.5279024,-5.0903435,-0.0738231
96,-4.956018,-4.930313,0.08878275
97,-5.716071,-4.9428024,-0.028369486
98,-5.449598,-5.029853,0.014921843
99,-4.9753504,-4.926306,-0.04836781
100,-2.4869683,-3.7216313,-0.0650398
101,-2.348045,-3.6495538,0.06136784
102,-5.5108867,-5.0112014,-0.01721549
103,-5.7613425,-4.803711,0.016557513
104,-1.7883055,-2.6739156,0.015482755
105,-2.348045,-3.6495538,0.06136784
106,-2.3966582,-3.459277,-0.02235428
107,-2.248488,-3.5325248,0.058611985
108,-2.0711293,-3.4939632,0.021012302
109,-1.9131565,-3.4110436,0.053600598
110,-5.449598,-5.029853,0.014921843
111,-4.956018,-4.930313,0.08878275
112,-5.19104,-4.7615175,0.065617524
113,-4.5985904,-4.9514294,0.010934624
114,-4.4825234,-4.9660783,0.0052591492
115,-0.74111,-4.6668468,0.007969705
116,-1.9131565,-3.4110436,0.053600598
117,-1.9246653,-3.3725853,0.010552495
118,-4.4825234,-4.9660783,0.0052591492
119,-5.3332787,-4.327497,0.04595882
120,-5.4053617,-4.0188684,-0.058572
121,-0.33329353,-4.4140306,-0.014855722
122,-1.676536,-3.4686,0.021408271
123,-4.614932,-4.98519,0.03515885
124,-2.0711293,-3.4939632,0.021012302
125,-5.4053617,-4.0188684,-0.058572
126,-0.33329353,-4.4140306,-0.014855722
127,-1.676536,-3.4686,0.021408271
128,-4.573812,-5.0084376,0.050029606
129,-1.6747023,-3.4940133,0.018298073
130,-0.3826467,-3.8902779,-0.019513141
131,-4.614932,-4.98519,0.03515885
132,-0.43547946,-3.8144176,0.013016792
133,-0.72716063,-3.9569614,-0.0029412927
134,-1.7838869,-3.6573217,0.06990615
135,-0.5155143,-3.744805,-0.009774783
136,-5.4053617,-4.0188684,-0.058572
137,-3.246907,-4.4806113,0.004014491
138,-0.72716063,-3.9569614,-0.0029412927
139,-1.6747023,-3.4940133,0.018298073
140,-1.9864161,-3.3565266,0.0481793
141,-1.7838869,-3.6573217,0.06990615
142,-4.573812,-5.0084376,0.050029606
143,-0.71097314,-3.6861043,0.008314135
144,-0.7082746,-3.6787972,0.022536606
145,-4.829885,-4.970994,0.05993257
146,-0.23493269,-3.6103094,-0.047017153
147,-0.23493269,-3.6103094,-0.047017153
148,-1.6956491,-3.5288002,-0.034651842
149,-1.6904093,-3.6234848,0.037293363
150,-1.7213519,-3.379174,0.0024726612
151,-2.0359666,-3.964462,-0.06290197
152,-1.940751,-3.549368,0.022072626
153,-4.3420167,-5.1301646,-0.04280655
154,-0.71097314,-3.6861043,0.008314135
155,-1.6904093,-3.6234848,0.037293363
156,-1.9864161,-3.3565266,0.0481793
157,-1.7708982,-3.5022886,0.049446516
158,-1.3789434,-3.7234972,-0.014209601
159,-1.5498192,-3.6375515,-0.015719471
160,-0.3401259,-3.5782535,0.033064593
161,-4.3420167,-5.1301646,-0.04280655
162,-4.3420167,-5.1301646,-0.04280655
163,-4.5327144,-5.3673325,-0.03529419
164,-4.5658665,-5.4685264,0.016529951
165,-4.641976,-5.429813,0.006354462
166,-1.5498192,-3.6375515,-0.015719471
167,-1.6904093,-3.6234848,0.037293363
168,-4.5327144,-5.3673325,-0.03529419
169,-4.064611,-5.3987184,-0.01116913
170,-0.60658425,-3.371708,-0.024456428
171,-4.384046,-5.431358,0.04453389
172,-4.8173175,-5.4302897,-0.056946207
173,-0.49994093,-3.4217083,-0.08938939
174,1.4727951,-4.0547347,-0.0255308
175,2.9801726,-2.3159254,-0.010461147
176,-1.7332938,-3.7273266,-0.062028326
177,-1.5498192,-3.6375515,-0.015719471
178,-4.641976,-5.429813,0.006354462
179,-1.783306,-3.473072,0.062856525
180,-0.60658425,-3.371708,-0.024456428
181,-0.8343547,-2.8976266,0.023015847
182,-4.064611,-5.3987184,-0.01116913
183,-4.088982,-5.4069467,0.046036076
184,-3.941012,-5.374328,0.0081742825
185,-4.896786,-5.7210345,0.011411954
186,-3.941012,-5.374328,0.0081742825
187,2.9801726,-2.3159254,-0.010461147
188,1.4727951,-4.0547347,-0.0255308
189,-3.8609002,-5.445123,0.019383218
190,-3.1946952,-5.2162333,0.039143715
191,1.941409,-1.2033428,-0.019212259
192,-3.336942,-5.9231987,-0.007165587
193,-0.8343547,-2.8976266,0.023015847
194,-1.1147274,-2.2801883,0.055553555
195,1.239004,-4.0180264,-0.0017303255
196,1.8862193,-2.2293026,-0.07643846
197,-1.7582597,-3.521275,0.022878371
198,-1.1832399,-2.8275452,0.026757648
199,-3.336942,-5.9231987,-0.007165587
200,-0.8343547,-2.8976266,0.023015847
