,x,y,z
76,-5.0513196,-4.1097445,0.08065342
77,-4.3790255,-4.4488797,-0.019649522
78,-4.391585,-1.2452929,0.004409527
79,-3.7987435,-1.7355689,0.032093234
80,-5.0513196,-4.1097445,0.08065342
81,-4.4018416,-4.4982705,-0.01123648
82,-4.2904043,-4.636577,-0.03624329
83,-4.2904043,-4.636577,-0.03624329
84,-3.9718087,-2.8180778,0.042677205
85,-5.1126537,-3.596937,0.07968417
86,-3.567742,-2.9869692,0.12161056
87,-3.1815383,-0.899013,-0.011436554
88,-4.0073743,-4.832992,-0.013122486
89,-4.12997,-4.905914,-0.019613339
90,-3.842606,-5.2757626,0.017217245
91,-4.4720454,-5.0490026,-0.010289821
92,-5.8530154,-2.9569004,-0.040585797
93,-3.842606,-5.2757626,0.017217245
94,-4.4720454,-5.0490026,-0.010289821
95,-4.4393215,-4.906409,-0.008954741
96,-4.2466536,-4.976002,0.010015609
97,-4.4720454,-5.0490026,-0.010289821
98,-4.5804005,-5.0452466,0.08580294
99,-4.674513,-5.0697184,-0.0006607287
100,-4.674513,-5.0697184,-0.0006607287
101,-4.885541,-4.701941,0.011984426
102,-3.842606,-5.2757626,0.017217245
103,-4.9626975,-4.8246,-0.030209145
104,-4.674513,-5.0697184,-0.0006607287
105,-5.036207,-4.7798266,0.019200526
106,-5.209608,-4.506756,-0.020718347
107,-5.500204,-4.16956,0.01217845
108,-4.952633,-5.012847,-0.019951107
109,-5.5220714,-4.308649,0.022872275
110,-4.9626975,-4.8246,-0.030209145
111,-4.094425,-5.6088834,-0.002577399
112,-4.9731517,-5.1134677,-0.010624136
113,-4.952633,-5.012847,-0.019951107
114,-5.209608,-4.506756,-0.020718347
115,-5.4893456,-4.4362803,-0.020803234
116,-3.4963155,-2.5848083,-0.022646263
117,-4.113668,-5.6572423,0.042133227
118,-5.5220714,-4.308649,0.022872275
119,-4.2237515,-6.721851,-0.025257474
120,-4.094425,-5.6088834,-0.002577399
121,-3.4856777,-5.7539506,-0.024405612
122,-0.70648307,-7.49964,-0.010903562
123,-0.93287176,-7.530408,-0.07027843
124,-0.43831727,-5.3987284,0.039278857
125,-1.9273233,-5.9153104,0.040287506
126,-2.0933793,-5.8717227,0.053181536
127,-2.0933793,-5.8717227,0.053181536
128,1.2375394,-4.4571805,-0.028096488
129,-4.2237515,-6.721851,-0.025257474
130,-4.7731104,-6.941421,0.0016683707
131,1.2219943,-4.3254642,-0.0041855113
132,1.2142948,-3.9563046,0.0024453558
133,1.2455547,-3.8441296,-0.055048853
134,1.269606,-3.8301067,0.017646944
135,1.1126399,-3.6638412,-0.062740535
136,1.1473569,-3.5997307,-0.058342315
137,1.2006301,-3.476289,-0.027696786
138,1.2328191,-3.308133,-0.06293381
139,1.0951672,-3.2080503,-0.048834104
140,1.2006301,-3.476289,-0.027696786
141,1.0951672,-3.2080503,-0.048834104
142,-2.0933793,-5.8717227,0.053181536
143,-2.2051768,-5.267622,-0.015041786
144,2.0641134,-3.0882175,-0.047223143
145,1.0951672,-3.2080503,-0.048834104
146,1.0946826,-3.2620943,0.025968954
147,0.5735427,-3.2907555,-0.0035025317
148,-1.3930427,-4.5867653,-0.014145578
149,0.5735427,-3.2907555,-0.0035025317
150,0.53072584,-3.1555204,0.05323435
151,0.4049987,-3.1135705,-0.032518428
152,0.024284873,-3.1207054,0.07749621
153,-0.0490103,-3.4160416,-0.05894788
154,0.024284873,-3.1207054,0.07749621
155,-2.2051768,-5.267622,-0.015041786
156,-2.990733,-5.5291934,0.056620628
157,-3.0553272,-5.518104,0.07283003
158,2.0697353,-3.1260417,-0.022668129
159,0.4049987,-3.1135705,-0.032518428
160,3.2228734,-1.6980288,-0.023849323
161,-0.93577045,-3.9097295,0.021824582
162,-2.344834,-4.858954,0.016156426
163,-2.2051768,-5.267622,-0.015041786
164,3.2228734,-1.6980288,-0.023849323
165,2.5342507,-2.624247,-0.000815623
166,0.5735427,-3.2907555,-0.0035025317
167,-3.0363915,-5.604793,0.0021907808
168,-2.344834,-4.858954,0.016156426
169,-2.6434417,-5.1222763,0.013637528
170,3.054299,-2.2442644,-0.07900965
171,2.1628165,-2.930531,0.00279387
172,-0.0490103,-3.4160416,-0.05894788
173,-0.61519974,-3.1397395,-0.045644358
174,0.14077905,-2.8402097,0.040633947
175,0.6606171,-3.653397,0.032644853
176,-0.61519974,-3.1397395,-0.045644358
177,1.048788,-3.3914697,0.07374152
178,-3.107143,-5.6653156,-0.016584137
179,-3.0531633,-5.352795,-0.0070268065
180,2.1628165,-2.930531,0.00279387
181,0.14077905,-2.8402097,0.040633947
182,1.5416716,-3.8748424,0.073244594
183,1.5416716,-3.8748424,0.073244594
184,2.338414,-4.2941623,0.033919003
185,-3.107143,-5.6653156,-0.016584137
186,2.338414,-4.2941623,0.033919003
187,4.9246235,-1.5757011,-0.07444378
188,5.8478847,-2.183114,-0.0051973932
189,6.4432216,-1.1432984,0.0031894308
190,6.540174,-1.1467966,0.038600277
191,2.5289133,-3.4395974,0.019603718
192,-0.4774227,-2.5159078,0.007112266
193,4.568541,0.20411459,0.033974715
194,-2.845488,-5.4522233,-0.0028726663
195,-2.8427455,-5.36596,0.05258408
196,-2.5551105,-4.80293,0.0351593
197,-3.0531633,-5.352795,-0.0070268065
198,-3.79703,-7.313283,0.060662746
199,-3.6322725,-7.465301,0.08812173
200,-3.772218,-7.6391106,-0.008697791
