,x,y,z
49,-2.8655062,-0.2751301,-0.01006913
50,-2.8655062,-0.2751301,-0.01006913
51,-2.7273505,-0.03168044,0.021663543
52,-2.2987976,-0.1099536,-0.023736604
53,-2.7273505,-0.03168044,0.021663543
54,-2.395874,-0.21127705,0.015820375
55,-2.1053839,-0.10423105,-0.01882049
56,-2.1050217,0.073892616,0.050286956
57,-1.9616234,-0.24175094,-0.021034708
58,-1.9189345,-0.4151794,0.017395891
59,-1.8177704,-0.29028088,0.034781214
60,-1.8119494,-0.22755976,-0.020290073
61,-1.8119494,-0.22755976,-0.020290073
62,-1.8119494,-0.22755976,-0.020290073
63,-0.9276268,-0.4744234,0.013066888
64,-0.9276268,-0.4744234,0.013066888
65,-1.0789921,-0.63542813,0.08047883
66,-0.97834104,-0.74418145,-0.022710469
67,-0.8537342,-0.7694361,-0.008597755
68,-0.6705369,-0.9470901,-0.079064265
69,-0.7032072,-0.95503265,-0.026566742
70,-0.7032072,-0.95503265,-0.026566742
71,-0.7181577,-1.0148287,-0.085107096
72,-0.7181577,-1.0148287,-0.085107096
73,-0.6654223,-1.021663,-0.015467054
74,-0.9872095,-1.1303256,0.014822857
75,-0.9360515,-1.1737442,-0.015947133
76,-0.8116717,-1.2425535,-0.03221835
77,-0.773438,-1.2318133,-0.020441836
78,-0.8355245,-1.3171215,0.097970024
79,-0.7758219,-1.3765228,-0.03577819
80,-0.65540045,-1.4259272,-0.02390268
81,-0.55662125,-1.4066926,-0.008871898
82,-0.8355245,-1.3171215,0.097970024
83,-0.71732605,-1.2282836,0.03109393
84,-0.6085982,-1.2483852,0.01757122
85,-0.43330416,-1.1647574,0.029188065
86,-0.42761403,-1.2269576,-0.07028148
87,-0.5178521,-1.4798093,0.061503418
88,-0.42761403,-1.2269576,-0.07028148
89,-0.4615322,-1.2776412,-0.04242898
90,-0.44175455,-1.3313196,-0.027396819
91,-0.55662125,-1.4066926,-0.008871898
92,-0.27091572,-1.2160319,0.0062663327
93,-0.22016822,-1.167302,0.0413622
94,-0.25516704,-1.2048501,0.06465396
95,-0.18345283,-1.2436069,0.06236869
96,-0.5178521,-1.4798093,0.061503418
97,-0.4860961,-1.4876217,0.03853925
98,-0.12230372,-1.2281727,0.01208019
99,-0.43045813,-1.4975749,0.013104643
100,-0.02388187,-1.3159997,0.01931037
101,0.4843681,-0.81965107,0.0057278452
102,-0.02388187,-1.3159997,0.01931037
103,0.03727212,-1.4122466,0.013945836
104,0.08372334,-1.11047,-0.036486916
105,0.03727212,-1.4122466,0.013945836
106,0.5721504,-0.97170335,0.0405364
107,0.03727212,-1.4122466,0.013945836
108,0.5094852,-1.0029819,-0.011152725
109,0.73293424,-0.77013177,0.035932854
110,-0.43045813,-1.4975749,0.013104643
111,0.73293424,-0.77013177,0.035932854
112,0.03727212,-1.4122466,0.013945836
113,0.84930223,-0.6797063,0.0070731053
114,0.73293424,-0.77013177,0.035932854
115,0.7703548,-0.74148405,0.0058005014
116,0.03727212,-1.4122466,0.013945836
117,0.5721504,-0.97170335,0.0405364
118,-0.02388187,-1.3159997,0.01931037
119,-0.3844653,-1.0398191,0.018689118
120,0.03727212,-1.4122466,0.013945836
121,0.8499679,-0.79489785,0.0043177693
122,0.5721504,-0.97170335,0.0405364
123,0.8499679,-0.79489785,0.0043177693
124,0.9059121,-0.60245514,-0.035916593
125,0.86267054,-0.71929115,-0.0063955127
126,-0.43730316,-1.3595101,0.029500926
127,0.86267054,-0.71929115,-0.0063955127
128,0.92716545,-0.68924636,0.024261951
129,1.1472167,-0.5323341,0.0003438477
130,-0.35140824,-0.80623657,-0.012074559
131,-0.43730316,-1.3595101,0.029500926
132,-0.41437313,-1.3742745,0.0064200284
133,-0.41437313,-1.3742745,0.0064200284
134,-0.33529648,-1.420677,0.03481867
135,-0.33529648,-1.420677,0.03481867
136,-0.33529648,-1.420677,0.03481867
137,-0.2956266,-1.432792,-0.060765572
