,x,y,z
92,-2.9088476,-4.687017,0.05396485
93,-3.4535224,-1.8878374,0.021835132
94,-3.5764167,-1.6641186,-0.011054395
95,-2.3326747,-4.7243776,0.001715146
96,-2.5075626,-4.6597185,0.0691493
97,-3.8050618,-1.1474456,-0.062316366
98,-3.744716,-2.744873,-0.043373246
99,-2.3326747,-4.7243776,0.001715146
100,-2.195488,-5.3835998,0.013729577
101,-2.947553,-4.711153,-0.060783204
102,-2.195488,-5.3835998,0.013729577
103,-3.0492947,-4.647848,-0.015322301
104,-2.3326747,-4.7243776,0.001715146
105,-2.1762965,-4.915869,-0.045842223
106,-2.9088476,-4.687017,0.05396485
107,-2.238334,-4.1008,-0.0048721707
108,-2.195488,-5.3835998,0.013729577
109,-2.478893,-6.232621,0.00096150575
110,-2.5075626,-4.6597185,0.0691493
111,-2.1124415,-4.399938,0.0003321455
112,-4.302118,-4.5442185,-0.026941597
113,-2.238334,-4.1008,-0.0048721707
114,-3.0948825,-5.175083,-0.0075459206
115,-3.1599472,-5.2055435,-0.06263313
116,-3.4368253,-5.3170805,-0.03381194
117,-3.0948825,-5.175083,-0.0075459206
118,-2.9295056,-5.920906,-0.017080214
119,-2.6081607,-6.5177054,-0.009119995
120,0.5099772,-5.811093,-0.016675062
121,1.5157789,-7.8613763,-0.045136616
122,-3.4368253,-5.3170805,-0.03381194
123,1.5157789,-7.8613763,-0.045136616
124,-3.4368253,-5.3170805,-0.03381194
125,-2.6081607,-6.5177054,-0.009119995
126,-2.6023157,-7.086071,-0.02231802
127,-3.2945154,-7.5125246,-0.062029053
128,-3.1649091,-7.5929184,0.013084619
129,-3.9654317,-7.224693,-0.03976808
130,-3.4787388,-5.3407645,0.010898322
131,-3.1649091,-7.5929184,0.013084619
132,-2.876179,-7.454381,-0.06567905
133,-4.8367977,-4.0772243,-0.01566388
134,-4.8367977,-4.0772243,-0.01566388
135,-3.4794366,-7.046969,-0.062210698
136,-4.8367977,-4.0772243,-0.01566388
137,-3.6864011,-5.547457,-0.023612691
138,1.5157789,-7.8613763,-0.045136616
139,-3.6864011,-5.547457,-0.023612691
140,-3.871576,-5.7154436,0.019294703
141,-3.94193,-5.745008,0.012074641
142,-4.1920524,-5.580257,0.004119176
143,-4.508999,-5.484177,0.01118297
144,-4.542781,-4.9720073,0.039311677
145,-4.542781,-4.9720073,0.039311677
146,-4.5379415,-5.0806055,0.003476774
147,-4.37798,-5.1439834,-0.023029542
148,-4.634452,-5.231481,0.033276882
149,-4.7181554,-4.8042917,-0.033056926
150,-4.1920524,-5.580257,0.004119176
151,-4.9156523,-4.0356917,0.042461794
152,-4.7806416,-4.78191,0.020205757
153,-4.508999,-5.484177,0.01118297
154,-4.1920524,-5.580257,0.004119176
155,-4.5379415,-5.0806055,0.003476774
156,-4.933205,-4.0651484,0.024891632
157,-4.767192,-5.203857,-0.04755261
158,-4.8747764,-4.274717,-0.014398361
159,-4.7806416,-4.78191,0.020205757
160,-4.767192,-5.203857,-0.04755261
161,-4.679015,-4.996976,0.0110065965
162,-4.867636,-4.915616,0.060154945
163,-4.5914283,-5.8761716,-0.05597636
164,-4.966308,-4.675608,0.025721265
165,-4.5914283,-5.8761716,-0.05597636
166,-4.7181554,-4.8042917,-0.033056926
167,-4.966308,-4.675608,0.025721265
168,-4.3039317,-4.686035,0.040780604
169,-4.966308,-4.675608,0.025721265
170,-4.9409666,-4.717588,0.045052513
171,-4.8730683,-4.3134913,0.0382534
172,-4.426772,-5.4358883,0.026853709
173,-4.6360307,-5.800034,-0.05180962
174,-4.867636,-4.915616,0.060154945
175,-4.787566,-4.9485154,-0.04527196
176,-4.688584,-5.0722256,0.018684559
177,-4.867636,-4.915616,0.060154945
178,-4.9553256,-2.2757456,0.07467513
179,-5.3324494,-1.6819172,-0.0048407456
180,-5.7531924,-2.1946428,0.0019437972
181,-4.6360307,-5.800034,-0.05180962
182,-4.8946548,-4.9049964,0.031059725
183,-5.7531924,-2.1946428,0.0019437972
184,-6.298726,1.8698311,-0.05349948
185,-7.7599216,1.8967545,0.040243283
186,-5.7531924,-2.1946428,0.0019437972
187,-6.6890154,-2.142973,-0.05473697
188,-7.6167955,-1.8565934,0.04198825
189,-7.467914,-1.7060521,0.0070234947
190,-4.912208,-4.5121713,-0.053156763
191,-7.467914,-1.7060521,0.0070234947
192,-7.6576385,-1.4604362,0.04489884
193,-7.7599216,1.8967545,0.040243283
194,-7.6167955,-1.8565934,0.04198825
195,-7.304901,0.76367366,-0.0027245043
196,-6.4008813,0.8764357,-0.016548725
197,-7.304901,0.76367366,-0.0027245043
198,-6.6890154,-2.142973,-0.05473697
199,-5.3037066,0.08292989,0.0059104185
200,-7.6167955,-1.8565934,0.04198825
